Stateline Wind Project Wind Farm Oregon United States of America,United States of America,Please Select,46.01889974,-118.7910461,260.04,"Umatilla County, OR, USA",Please Select,394,598,,Please Select,FPL Energy,,,FPL Energy,FPL Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Storm Lake I Wind Farm Iowa United States of America,United States of America,Please Select,43.40504749,-95.10932922,108.75,"Buena Vista County, IA, USA",Please Select,145,250,,Please Select,Edison Mission Energy,,,Enron Wind Corp.,Edison Mission Group,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Storm Lake II Wind Farm Iowa United States of America,United States of America,Please Select,43.40704289,-95.1089859,79.5,"Buena Vista County, IA, USA",Please Select,106,182,,Please Select,Allliant/IES Utilities,,,Enron Wind Corp.,AES Corp,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Sun River LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Swanmill Windfarm I Wind Farm CA USA,United States of America,Please Select,33.7437,-115.9925,18.7,"Riverside County, CA, USA",Please Select,,,,Please Select,Swanmill Windfarm I,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Sweetwater Wind Farm Texas USA,United States of America,Operating Fully,32.3008,-100.4099,585.5,"Sweetwater, Texas, USA",Please Select,392,,,Regional Grid,Duke Energy,,Private,,"Sweetwater Wind Power, LLC (Infigen Energy)",,,http://www.infigenenergy.com/our-business.html
TG Windfarm LLC Wind Farm MN USA,United States of America,Please Select,44.0236,-96.2621,2,"Pipestone County, MN, USA",Please Select,,,,Please Select,Edison Mission Energy,99,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
TPC Windfarms LLC Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,28.7,"Kern County, CA, USA",Please Select,,,,Please Select,TPC,100,,,FPL Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Tehachapi Wind Resource I Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,8.7,"Kern County, CA, USA",Please Select,,,,Please Select,CalWind Resources Inc,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Tehachapi Wind Resource II Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,22.4,"Kern County, CA, USA",Please Select,,,,Please Select,CalWind Resources Inc,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Top of Iowa Wind Farm Iowa United States of America,United States of America,Please Select,43.3773,-93.2645,80.1,"Worth County, IA, USA",Please Select,89,184,,Please Select,,,,Zikha Renewable/Midwest Renewable,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Trent Mesa Wind Farm Texas United States of America,United States of America,Please Select,32.421993,-100.212307,150,"Nolan County, TX, USA",Please Select,100,345,,Please Select,American Electric Power,,,American Electric Power,American Electric Power,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Tsar Nicholas LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Twin Lake Hills LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Vansycle Ridge Wind Farm Oregon United States of America,United States of America,Please Select,45.5878,-118.7356,25.08,"Umatilla County, OR, USA",Please Select,38,57,,Please Select,FPL Energy,,,FPL Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Victory Garden Phase IV Wind Farm California United States of America,United States of America,Please Select,35.05613731,-118.2678223,22.47,"Tehachapi, Kern County, CA, USA",Please Select,96,51,,Please Select,FPL Energy,,,Zond Systems,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Victory Garden Wind Farm California United States of America,United States of America,Please Select,35.08255084,-118.2798386,6.66,"Tehachapi, Kern County, CA, USA",Please Select,7,15,,Please Select,Caithness,,,Caithness,Caithness,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
WPS Wind Farm Wisconsin United States of America,United States of America,Please Select,44.61118443,-87.55858898,9.24,"Kewaunee County, WI, USA",Please Select,14,21,,Please Select,Wisconsin Public Service Co,,,Wisconsin Public Service Co,Wisconsin Public Service Co,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Waymart Wind Farm Pennsylvania United States of America,United States of America,Please Select,41.61300387,-75.43779373,64.5,"Wayne County, PA, USA",Please Select,43,148,,Please Select,FPL Energy,,,Atlantic Renewable Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
West Texas Windplant Wind Farm TX USA,United States of America,Please Select,31.4556,-104.5171,33.6,"Culberson County, TX, USA",Please Select,,,,Please Select,FPL Energy,100,,,FPL Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Westar Wind Wind Farm KS USA,United States of America,Please Select,39.3737,-96.3361,1.4,"Pottawatomie County, KS, USA",Please Select,,,,Please Select,Sunflower Electric Power Corp,16,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Westridge Wind Farm Minnesota United States of America,United States of America,Please Select,44.0236,-96.2621,17.1,"Pipestone County, MN, USA",Please Select,18,39,,Please Select,Edison Mission Group,,,Farmer's Cooperative With Dan Juhl,Edison Mission Group,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Westwind Trust Wind Farm California United States of America,United States of America,Please Select,33.93538469,-116.6298294,15.7,"Riverside County, CA, USA",Please Select,167,36,,Please Select,Westwind Trust,,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Whitewater Hill Wind Partners Wind Farm California United States of America,United States of America,Please Select,33.94222067,-116.61026,66,"Riverside County, CA, USA",Please Select,44,151,,Please Select,Shell,50,,Canon Power Corp.,Canon Power Corp.,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Wilmont Hills Wind Farm Minnesota United States of America,United States of America,Please Select,43.6732,-95.7597,1.5,"Nobles County, MN, USA",Please Select,2,3,,Please Select,Northern Alternative Energy,,,Northern Alternative Energy,Northern Alternative Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Wind Turbine Wind Farm MN USA,United States of America,Please Select,46.891,-96.4937,1.4,"Clay County, MN, USA",Please Select,,,,Please Select,Moorhead City of,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Windcurrent Farms LLC Wind Farm MN USA,United States of America,Please Select,44.0236,-96.2621,2,"Pipestone County, MN, USA",Please Select,,,,Please Select,Windcurrent Farms LLC,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Windland (Boxcar II) Wind Farm California United States of America,United States of America,Please Select,35.08564123,-118.2836151,14.3,"Tehachapi, Kern County, CA, USA",Please Select,111,32,,Please Select,Windland Inc,,,Windland Inc,Windland Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Wintec Energy Ltd Wind Farm CA USA,United States of America,Please Select,33.7437,-115.9925,7.5,"Riverside County, CA, USA",Please Select,,,,Please Select,Wintec Energy Ltd,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Winters Spawn LLC Wind Farm MN USA,United States of America,Please Select,44.4124,-96.2698,1.9,"Lincoln County, MN, USA",Please Select,,,,Please Select,Northern Alternative Energy,51,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Woodstock Hills Wind Farm Minnesota United States of America,United States of America,Please Select,43.98589822,-96.07818604,10.2,"Pipestone County, MN, USA",Please Select,17,23,,Please Select,Edison Mission Energy,74.5,,Woodstock Windfarms,Edison Mission Group,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Woodward Mountain I Wind Farm TX USA,United States of America,Please Select,30.7866,-102.7302,82,"Pecos County, TX, USA",Please Select,,,,Please Select,FPL Energy,100,,,FPL Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Woodward Mountain II Wind Farm TX USA,United States of America,Please Select,30.7866,-102.7302,78,"Pecos County, TX, USA",Please Select,,,,Please Select,FPL Energy,100,,,FPL Group Inc,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Wyoming Wind Energy Center Wind Farm Wyoming United States of America,United States of America,Please Select,41.34,-110.801,144,"15 km NE of Evanston, Uinta County, WY, USA",Please Select,80,331,,Please Select,FPL Energy,,,Orion Energy,FPL Energy,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
ZCO Wind Farm CA USA,United States of America,Please Select,35.3444,-118.7289,1.6,"Kern County, CA, USA",Please Select,,,,Please Select,SeaWest Windpower,100,,,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Zirbel Wind Farm Wisconsin United States of America,United States of America,Please Select,44.4538,-87.9978,1.2,"Brown County, WI, USA",Please Select,2,2,,Please Select,Wisconsin Public Service Co,,,Wisconsin Public Service Co,Wisconsin Public Service Co,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Zond Windsystem Partners Series 85C Wind Farm California United States of America,United States of America,Please Select,37.6427,-121.8743,18,"Alameda County, CA, USA",Please Select,200,41,,Please Select,SeaWest Windpower,100,,Zond Systems,,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
shaokatan Hills Wind Farm Minnesota United States of America,United States of America,Please Select,44.33686416,-96.40571594,11.88,"Lincoln County, MN, USA",Please Select,18,27,,Please Select,Edison Mission Group,,,Northern Alternative Energy,Edison Mission Group,,,"Existing Electric Generating Units in the United States, 2005, http://www.eia.doe.gov/cneaf/electricity/page/eia860.html"
Agroland Wind Farm Uruguay,Uruguay,Operating Fully,-34.63605,-54.61323,0.45,"Garzon, Route 9, Maldonado, Uruguay",Farmland,3,,,Please Select,,,,,Nuevo Manantial S.A,,,http://cdm.unfccc.int/UserManagement/FileStorage/RKJHLFSB4G06VP3ZWDMIOXEC79U12Q
Kentilux Wind Farm Uruguay,Uruguay,Operating Fully,-34.7373,-56.5687,10,San Jose,Farmland,,30.66,,National Grid,,,Private,,Kentilux S.A.,,,http://www.cambioclimatico.gub.uy/files/Resumen%20proyecto%20Kentilux%20consulta%20publica_Dinama%20final.pdf
Nuevo Manatial Wind Farm Uruguay,Uruguay,Operating Fully,-34.274,-54.0554,13,"Paraje Ojos de Agua, Rocha, Uruguay",Please Select,19,,,Please Select,,,Private,,Nuevo Manantial S.A,,,http://www.nordicwindpower.com/small_windfarm.html  and  http://www.nordicwindpower.com/small_windfarm_sub.html
